hs6,hscode10,류,호,소호,세번10단위품명,신성질별 분류명
20754,207541000,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기타(신선한 것이나 냉장한 것으로 한정한다),절단육,오리고기
20755,207552090,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기타(냉동한 것으로 한정한다),기타,오리 설육
20755,207552010,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기타(냉동한 것으로 한정한다),간,오리 설육
20755,207551000,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기타(냉동한 것으로 한정한다),절단육,오리고기
20760,207604210,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기니아새의 것,간,오리 설육
20760,207603210,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기니아새의 것,간,오리 설육
20760,207604100,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기니아새의 것,절단육,오리고기
20760,207601000,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기니아새의 것,절단하지 않은 육(신선한 것이나 냉장한 것으로 한정한다),오리고기
20760,207603290,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기니아새의 것,기타,오리 설육
20760,207604290,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기니아새의 것,기타,오리 설육
20760,207603100,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기니아새의 것,절단육,오리고기
20760,207602000,제2류 육과 식용설육,"제0105호의 가금(家禽)류의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기니아새의 것,절단하지 않은 육(냉동한 것으로 한정한다),오리고기
20810,208100000,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",토끼의 것,토끼의 것,기타 육류
20830,208300000,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",영장류의 것,영장류의 것,기타 육류
20840,208401000,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)","고래ㆍ돌고래류(고래목의 포유동물), 바다소(바다소목의 포유동물), 물개ㆍ바다사자ㆍ바다코끼리(기각아목의 포유동물)의 것","고래 ? 돌고래류(고래목의 포유동물), 바다소(바다소목의 포유동물)의 것",기타 육류
20840,208402000,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)","고래ㆍ돌고래류(고래목의 포유동물), 바다소(바다소목의 포유동물), 물개ㆍ바다사자ㆍ바다코끼리(기각아목의 포유동물)의 것",물개ㆍ바다사자ㆍ바다코끼리(기각아목의 포유동물)의 것,기타 육류
20850,208500000,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",파충류의 것(뱀과 거북을 포함한다),파충류의 것(뱀과 거북을 포함한다),기타 육류
20860,208600000,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",낙타와 그 밖의 낙타과[카멜리대(Camelidae)과]의 것,낙타와 그 밖의 낙타과[카멜리대(Camelidae)과]의 것,기타 육류
20890,208909090,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기타,기타,기타 육류
20890,208909010,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기타,해양동물의 것,기타 육류
20890,208901000,제2류 육과 식용설육,"그 밖의 육과 식용 설육(屑肉)(신선한 것, 냉장하거나 냉동한 것으로 한정한다)",기타,사슴의 것,기타 육류
20910,209100000,제2류 육과 식용설육,살코기가 없는 돼지 비계와 가금(家禽)의 비계(기름을 빼지 않은 것이나 그 밖의 방법으로 추출하지 않은 것으로서 신선한 것ㆍ냉장하거나 냉동한 것ㆍ염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다),돼지의 것,돼지의 것,돼지고기
20990,209900000,제2류 육과 식용설육,살코기가 없는 돼지 비계와 가금(家禽)의 비계(기름을 빼지 않은 것이나 그 밖의 방법으로 추출하지 않은 것으로서 신선한 것ㆍ냉장하거나 냉동한 것ㆍ염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다),기타,기타,돼지고기
21011,210110000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",넓적다리살ㆍ어깨살과 이를 절단한 것(뼈가 있는 것으로 한정한다),넓적다리살ㆍ어깨살과 이를 절단한 것(뼈가 있는 것으로 한정한다),돼지고기
21012,210120000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",복부살과 이를 절단한 것,복부살과 이를 절단한 것,돼지고기
21019,210190000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",기타,기타,돼지고기
21020,210209000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",쇠고기,기타,소고기
21020,210201000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",쇠고기,건조하거나 훈제한 것,소고기
21091,210910000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",영장류의 것,영장류의 것,기타 육류
21092,210922000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루","고래ㆍ돌고래류(고래목의 포유동물), 바다소(바다소목의 포유동물), 물개ㆍ바다사자ㆍ바다코끼리(기각아목의 포유동물)의 것",물개ㆍ바다사자ㆍ바다코끼리(기각아목의 포유동물)의 것,기타 육류
21092,210921000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루","고래ㆍ돌고래류(고래목의 포유동물), 바다소(바다소목의 포유동물), 물개ㆍ바다사자ㆍ바다코끼리(기각아목의 포유동물)의 것","고래 ? 돌고래류(고래목의 포유동물), 바다소(바다소목의 포유동물)의 것",기타 육류
21093,210930000,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",파충류의 것(뱀과 거북을 포함한다),파충류의 것(뱀과 거북을 포함한다),기타 육류
21099,210991020,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",기타,돼지의 것,돼지고기
21099,210991090,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",기타,기타,기타 육류
21099,210991010,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",기타,소의 것,소고기
21099,210991030,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",기타,가금(家禽)류의 것,기타 육류
21099,210999090,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",기타,기타,기타 육류
21099,210999010,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",기타,면양과 산양의 것,기타 육류
21099,210999020,제2류 육과 식용설육,"육과 식용 설육(屑肉)(염장하거나 염수장한 것ㆍ건조하거나 훈제한 것으로 한정한다), 육이나 설육(屑肉)의 식용 고운 가루ㆍ거친 가루",기타,가금(家禽)류의 것,기타 육류
30111,301119000,제3류 어패류,활어,민물의 것,기타,기타 어류활어
30111,301111000,제3류 어패류,활어,민물의 것,비단잉어,기타 어류활어
30119,301190000,제3류 어패류,활어,기타,기타,기타 어류활어
30191,301911000,제3류 어패류,활어,송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리,살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae),기타 어류활어
30191,301912000,제3류 어패류,활어,송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리,옹코링쿠스 아파케(Oncorhynchus apache)와 옹코링쿠스 크리소가스터(Oncorhynchus chrysogaster),기타 어류활어
30192,301929090,제3류 어패류,활어,뱀장어[앙귈라(Anguilla)종],기타,뱀장어활어
30192,301921000,제3류 어패류,활어,뱀장어[앙귈라(Anguilla)종],실뱀장어(한 마리당 0.3그램 이하인 것으로서 양식용으로 한정한다),뱀장어활어
30192,301922000,제3류 어패류,활어,뱀장어[앙귈라(Anguilla)종],새끼뱀장어(한 마리당 0.3그램 초과 50그램 이하인 것으로서 양식용으로 한정한다),뱀장어활어
30192,301929010,제3류 어패류,활어,뱀장어[앙귈라(Anguilla)종],실뱀장어(양식용은 제외한다),뱀장어활어
30193,301930000,제3류 어패류,활어,잉어[사이프리너스(Cyprinus)종ㆍ카라시우스(Carassius)종ㆍ 크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)종ㆍ시리누스(Cirrhinus)종ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베,잉어[사이프리너스(Cyprinus)종ㆍ카라시우스(Carassius)종ㆍ 크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)종ㆍ시리누스(Cirrhinus)종ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)종ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)종],잉어활어
30194,301941000,제3류 어패류,활어,대서양 참다랑어와 태평양 참다랑어[터너스 티너스 (Thunnus thynnus)ㆍ터너스 오리엔탈리스(Thunnus orientalis)],대서양 참다랑어[터너스 티너스 (Thunnus thynnus)],참치활어
30194,301942000,제3류 어패류,활어,대서양 참다랑어와 태평양 참다랑어[터너스 티너스 (Thunnus thynnus)ㆍ터너스 오리엔탈리스(Thunnus orientalis)],태평양 참다랑어[터너스 오리엔탈리스(Thunnus orientalis)],참치활어
30195,301950000,제3류 어패류,활어,남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],참치활어
30199,301999093,제3류 어패류,활어,기타,연어,연어활어
30199,301999092,제3류 어패류,활어,기타,붕어,붕어활어
30199,301999091,제3류 어패류,활어,기타,노래미[헥사그라모스(Hexagrammos)종ㆍ아그라무스(Agrammus)종],기타 어류활어
30199,301999080,제3류 어패류,활어,기타,메기,기타 어류활어
30199,301999070,제3류 어패류,활어,기타,미꾸라지,미꾸라지활어
30199,301999060,제3류 어패류,활어,기타,숭어,기타 어류활어
30199,301999059,제3류 어패류,활어,기타,기타,기타 어류활어
30199,301999096,제3류 어패류,활어,기타,잉어[사이프리너스(Cyprinus)종ㆍ카라시우스(Carassius)종ㆍ 크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)종ㆍ시리누스(Cirrhinus)종ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)종ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)종은 제외한다],잉어활어
